STRUCTURE;REF_AREA;Reference area;MEASURE;Measure;UNIT_MEASURE;Unit of measure;DOMAIN;Domain;TIME_PERIOD;OBS_VALUE;OBS_STATUS;Observation status;;
DATAFLOW;DEU;Germany;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;4.18;A;Normal value;;
DATAFLOW;SVN;Slovenia;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2014;5.41;A;Normal value;;
DATAFLOW;FIN;Finland;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;2.56;A;Normal value;;
DATAFLOW;POL;Poland;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;3.9;A;Normal value;;
DATAFLOW;AUT;Austria;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;4.83;A;Normal value;;
DATAFLOW;SWE;Sweden;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;2.82;A;Normal value;;
DATAFLOW;ISR;Israel;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2014;5.4;A;Normal value;;
DATAFLOW;ESP;Spain;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;5.02;A;Normal value;;
DATAFLOW;ITA;Italy;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;6.35;A;Normal value;;
DATAFLOW;CZE;Czechia;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;4.06;A;Normal value;;
DATAFLOW;TUR;Türkiye;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2014;6.72;A;Normal value;;
DATAFLOW;LTU;Lithuania;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2014;3.73;A;Normal value;;
DATAFLOW;HUN;Hungary;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2017;4.65;A;Normal value;;
DATAFLOW;DNK;Denmark;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;4.86;A;Normal value;;
DATAFLOW;FRA;France;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;3.43;A;Normal value;;
DATAFLOW;IRL;Ireland;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;2.57;A;Normal value;;
DATAFLOW;NOR;Norway;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;2.29;A;Normal value;;
DATAFLOW;GRC;Greece;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2014;6.99;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;2.69;A;Normal value;;
DATAFLOW;EST;Estonia;6_5_DEP;Adults with low literacy skills;PT_ST;Percentage of students;HSL_6;Knowledge and skills;2012;3.92;A;Normal value;;
DATAFLOW;TUR;Türkiye;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2014;1.67;A;Normal value;;
DATAFLOW;ITA;Italy;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.59;A;Normal value;;
DATAFLOW;LTU;Lithuania;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2014;1.49;A;Normal value;;
DATAFLOW;ESP;Spain;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.66;A;Normal value;;
DATAFLOW;FRA;France;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.63;A;Normal value;;
DATAFLOW;SVN;Slovenia;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2014;1.64;A;Normal value;;
DATAFLOW;GRC;Greece;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2014;1.6;A;Normal value;;
DATAFLOW;SWE;Sweden;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.57;A;Normal value;;
DATAFLOW;FIN;Finland;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.55;A;Normal value;;
DATAFLOW;POL;Poland;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.59;A;Normal value;;
DATAFLOW;NLD;Netherlands;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.55;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.45;A;Normal value;;
DATAFLOW;AUT;Austria;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.52;A;Normal value;;
DATAFLOW;IRL;Ireland;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.56;A;Normal value;;
DATAFLOW;ISR;Israel;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2014;1.76;A;Normal value;;
DATAFLOW;EST;Estonia;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.51;A;Normal value;;
DATAFLOW;CZE;Czechia;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.46;A;Normal value;;
DATAFLOW;NOR;Norway;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.53;A;Normal value;;
DATAFLOW;DEU;Germany;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.59;A;Normal value;;
DATAFLOW;DNK;Denmark;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2012;1.55;A;Normal value;;
DATAFLOW;HUN;Hungary;6_5_VER;Top adult literacy scores decile;FCTR_D1_SCR;Factor of lowest scores decile;HSL_6;Knowledge and skills;2017;1.56;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;89.6;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;89.52;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;88.97;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;88.29;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;90.22;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;92.34;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;91.88;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;88.09;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2018;89.88;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;91.77;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;94.86;A;Normal value;;
DATAFLOW;SVK;Slovak Republic;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;95.09;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2007;92.69;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;89.69;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;88.62;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;88.79;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;90.27;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;87.17;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;81.19;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;82.23;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;89.19;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;86.68;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2018;93.51;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;94.35;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;93.88;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;94.53;A;Normal value;;
DATAFLOW;HUN;Hungary;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2022;93.33;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;92.67;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2009;87.12;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;94.57;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;93.33;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;93.75;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;94.8;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;89.39;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;92.52;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;92.63;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;90.18;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2018;90.56;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;95.56;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;92.34;A;Normal value;;
DATAFLOW;AUT;Austria;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;86.22;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;97.63;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;97.55;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;95.74;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;98.03;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;98.49;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;96.68;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;97.37;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;98.33;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;97.48;A;Normal value;;
DATAFLOW;ISL;Iceland;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2022;98;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2007;96.84;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;95.34;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2009;96.27;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;94.93;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;94.73;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;93.28;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;93.53;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;90.99;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;93.37;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;95.31;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;93.75;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2018;92.43;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;93.37;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;92.5;A;Normal value;;
DATAFLOW;GBR;United Kingdom;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;85.37;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2007;86.06;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;83.79;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2009;82.52;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;78.25;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;82.39;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;85.41;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;84.12;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;82.57;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;85.39;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2016;87.44;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2017;90.06;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2018;86.1;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2019;87.09;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2020;88.68;A;Normal value;;
DATAFLOW;LTU;Lithuania;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2021;85.83;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2007;93.62;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2008;93.82;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2010;94.81;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2011;93.47;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2012;93.67;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2013;91.8;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2014;90.49;A;Normal value;;
DATAFLOW;NLD;Netherlands;7_1;Social support;PT_POP_Y_GE15;Percentage of population aged 15 years or over;HSL_7;Social connections;2015;87.86;A;Normal value;;
